Tenure,Sqft,Price,Transactions,Township,Bungalow,ClusterHouse,SemiDetached,TerracedHouse,Condominium,Flat,Hostel,TownHouse,lat,lng,Type,Clusters
FREEHOLD,2921.840759678598,360000.0,1,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4880362,100.4578215,Landed,10
FREEHOLD,1353.9277720980353,490000.0,136,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.5190434,100.4798278,Landed,8
FREEHOLD,1629.7262059973923,275000.0,12,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4060255999999995,100.3734328,Landed,0
FREEHOLD,1050.134183812376,270000.0,1,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.419696599999999,100.3287547,Landed,18
FREEHOLD,714.9240393208221,80000.0,1,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4701463,100.40083790000001,Landed,0
FREEHOLD,1868.1010770505386,563699.5,4,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4141307,100.32875059999999,Landed,18
FREEHOLD,1572.494669509595,413000.0,10,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.5172349999999994,100.4314871,Landed,10
FREEHOLD,431.8649923593117,65000.0,13,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.540900700000001,100.52300859999998,Landed,8
FREEHOLD,2345.3257657488625,500000.0,2,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4962402,100.452652,Landed,10
FREEHOLD,2194.376780479749,531500.0,30,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.334048999999999,100.2959235,Landed,16
FREEHOLD,2340.126792324384,550000.0,3,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4885557,100.4589355,Landed,10
FREEHOLD,1693.1642082305,295000.0,20,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.4195459999999995,100.327261,Landed,18
FREEHOLD,1323.3040813483772,190000.0,91,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.505814,100.4285819,Landed,10
FREEHOLD,2135.7913669064747,332500.0,6,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4037542,100.39376829999999,Landed,9
FREEHOLD,1506.931886678722,250000.0,3,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4396912,100.3859756,Landed,0
FREEHOLD,975.4585566859935,267500.0,20,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4925295,100.382777,Landed,14
FREEHOLD,723.351088314592,110000.0,117,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.4925295,100.382777,Landed,14
FREEHOLD,2408.1128937060685,448800.0,141,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.494960900000001,100.38118459999998,Landed,14
FREEHOLD,933.7068160597572,180000.0,19,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.3453945,100.471887,Landed,17
FREEHOLD,1394.6808510638298,302185.5,336,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.411033,100.38271,Landed,0
FREEHOLD,1699.0414363239845,335000.0,138,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.402543,100.3717732,Landed,9
FREEHOLD,1756.0618066561015,354584.0,19,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.411576599999999,100.38126,Landed,0
FREEHOLD,1434.9489795918369,270000.0,203,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4309138,100.39892420000001,Landed,0
FREEHOLD,1155.0519773389804,210000.0,24,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.426665,100.388583,Landed,0
FREEHOLD,1602.1203370386488,405000.0,68,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.506367,100.43909529999999,Landed,10
FREEHOLD,1055.7432432432433,200000.0,377,SEBERANG_PERAI_UTARA,1,1,1,1,0,0,0,0,5.518786,100.43692309999999,Landed,10
FREEHOLD,1648.0223731522174,330000.0,17,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.509889,100.435887,Landed,10
FREEHOLD,965.742666723267,227500.0,30,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.536016,100.4365688,Landed,10
FREEHOLD,1664.0538814376125,286600.0,76,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.509918,100.43373709999999,Landed,10
FREEHOLD,885.8442095316836,150000.0,6,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4338702,100.3789013,Landed,0
FREEHOLD,1489.6469536719799,300000.0,7,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.366619,100.4209949,Landed,9
FREEHOLD,1308.7128002868412,182500.0,2,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4980961,100.4416051,Landed,10
FREEHOLD,2132.9481710389305,635000.0,20,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4386957,100.4209829,Landed,0
FREEHOLD,2110.5248542071645,380000.0,65,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.439237,100.3945021,Landed,0
FREEHOLD,1939.115929941618,697500.0,24,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.437139,100.3996822,Landed,0
FREEHOLD,2907.1972090906793,1150000.0,16,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.4357508,100.4012458,Landed,0
FREEHOLD,2237.0956820667743,429500.0,10,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.386677,100.5533921,Landed,5
FREEHOLD,1680.8964781216648,315000.0,19,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4163935,100.3326786,Landed,18
FREEHOLD,843.5582822085889,110000.0,5,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4316683,100.3926054,Landed,0
FREEHOLD,1793.9126180059866,311638.5,60,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.433737000000001,100.39447009999999,Landed,0
FREEHOLD,933.2000190448983,196000.0,188,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.434408599999999,100.52206650000001,Landed,5
FREEHOLD,1614.9832932762765,275500.0,145,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4408664,100.5132538,Landed,5
,1048.9739723333114,160000.0,603,SEBERANG_PERAI_UTARA,1,1,1,1,0,0,0,0,5.439967,100.4330671,Landed,0
FREEHOLD,2303.1998025828743,840000.0,38,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4520265,100.394879,Landed,0
FREEHOLD,1966.938690102532,470000.0,3,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.445399,100.3821181,Landed,0
FREEHOLD,1679.9664006719865,400000.0,22,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.484814,100.4857981,Landed,8
FREEHOLD,926.8965517241379,168000.0,65,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.478926,100.49890390000002,Landed,8
FREEHOLD,1609.9487438030417,383200.0,1,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.3573947,100.42753990000001,Landed,11
FREEHOLD,1729.3059718699562,375000.0,27,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.439131,100.38108709999999,Landed,0
FREEHOLD,1795.1828884694887,399500.0,42,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.399814,100.36821490000001,Landed,9
FREEHOLD,1429.2699439575733,380000.0,8,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.3562970000000005,100.471284,Landed,17
FREEHOLD,1944.046791279807,475300.0,4,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.5340148000000005,100.46446170000002,Landed,10
FREEHOLD,2098.971859546765,590000.0,15,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.4369814000000005,100.3965195,Landed,0
FREEHOLD,1566.3342557301728,300000.0,20,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.3967236,100.3127276,Landed,7
FREEHOLD,566.6538609296965,59000.0,34,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.5707709,100.3448775,Landed,14
FREEHOLD,1946.5667429071973,400000.0,37,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4141307,100.32875059999999,Landed,18
FREEHOLD,1600.0,240000.0,9,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.401632,100.3803,Landed,9
FREEHOLD,1546.9339768578675,250000.0,2,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4141307,100.32875059999999,Landed,18
FREEHOLD,1749.7375393690945,350000.0,10,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.365458,100.45900909999999,Landed,17
FREEHOLD,1125.5627813906954,292500.0,12,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.437677,100.387541,Landed,0
FREEHOLD,1020.9453615613131,271500.0,16,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4359539,100.38734000000001,Landed,0
FREEHOLD,989.9958315964985,142500.0,2,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.32846,100.29335999999999,Landed,1
FREEHOLD,880.1095247408566,180000.0,16,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.425544400000001,100.39225429999999,Landed,0
FREEHOLD,2087.2239920905195,380000.0,13,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.3382559999999994,100.30225959999999,Landed,16
FREEHOLD,1635.8839050131926,434000.0,40,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.424780999999999,100.3825609,Landed,0
FREEHOLD,1542.233832897933,336500.0,24,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.423588,100.39304920000001,Landed,0
FREEHOLD,1474.6850775193798,487000.0,87,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.529311799999999,100.4979622,Landed,8
FREEHOLD,1615.9262448710806,319000.0,19,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.431790900000001,100.3831718,Landed,0
FREEHOLD,1307.0905022760587,338824.0,44,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.5123579000000005,100.49573829999999,Landed,8
FREEHOLD,1904.8752901958449,320000.0,413,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.45041,100.4335661,Landed,0
FREEHOLD,785.7581338244321,128000.0,7,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4405004,100.38428090000001,Landed,0
FREEHOLD,809.5974092882902,220000.0,1,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.440728,100.38474790000001,Landed,0
FREEHOLD,882.9155834600481,180000.0,147,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.440728,100.38474790000001,Landed,0
FREEHOLD,1897.9025743345173,390000.0,111,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.430712000000001,100.3930931,Landed,0
FREEHOLD,1832.8445747800586,300000.0,33,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4383401,100.3799691,Landed,0
FREEHOLD,1065.6388164607188,188000.0,21,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.4906001,100.4468562,Landed,10
FREEHOLD,936.4644863852471,130000.0,19,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.4424410000000005,100.391139,Landed,0
FREEHOLD,862.2908622908623,134000.0,212,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.5320598,100.3764593,Landed,14
FREEHOLD,746.2686567164179,165000.0,167,SEBERANG_PERAI_UTARA,0,1,1,1,0,0,0,1,5.524544000000001,100.37864990000001,Landed,14
FREEHOLD,1716.996959211492,327500.0,26,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4427607,100.43210520000001,Landed,0
FREEHOLD,960.6876501074453,228000.0,488,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.5114864,100.5031919,Landed,8
FREEHOLD,1849.2384057618374,380000.0,106,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.449086,100.387935,Landed,0
FREEHOLD,3202.810207666081,930000.0,1,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.449086,100.387935,Landed,0
FREEHOLD,1050.0,210000.0,20,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4363928,100.39927519999999,Landed,0
FREEHOLD,1656.726308813784,200000.0,24,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4779537000000005,100.385234,Landed,14
FREEHOLD,3227.993156654508,1000000.0,1,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4295594000000005,100.39004659999999,Landed,0
FREEHOLD,1598.5149280668281,310000.0,67,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.421944,100.3774889,Landed,0
FREEHOLD,1485.5529971031717,400000.0,25,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.474203500000001,100.3824751,Landed,14
FREEHOLD,1161.0089332632685,552350.0,88,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.504561,100.44096009999998,Landed,10
FREEHOLD,2001.581131826866,607640.0,2,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.5048356,100.4422942,Landed,10
FREEHOLD,989.9552923416362,170500.0,4,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4337672999999995,100.3919804,Landed,0
FREEHOLD,1018.1447947347369,280000.0,11,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.3890035,100.27372740000001,Landed,7
FREEHOLD,1665.3267485930862,290000.0,21,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.428294999999999,100.38695799999999,Landed,0
FREEHOLD,1891.864980583491,380000.0,15,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.42319,100.38407,Landed,0
FREEHOLD,1774.9544584053435,380000.0,54,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.4251915,100.3940095,Landed,0
FREEHOLD,1517.0494084899094,327000.0,47,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.426226,100.39014820000001,Landed,0
FREEHOLD,1575.0431866680217,310000.0,119,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,1,5.425493,100.3969199,Landed,0
FREEHOLD,1220.7622775137452,262000.0,21,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.452197,100.39516090000001,Landed,0
FREEHOLD,2307.9624705233055,460000.0,37,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.454468,100.3946062,Landed,0
FREEHOLD,2159.7531710661638,378000.0,51,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.450483,100.3955,Landed,0
FREEHOLD,3163.3570884937385,914400.0,4,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.452197,100.39516090000001,Landed,0
FREEHOLD,1993.0901255665353,536500.0,37,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.451006,100.3940095,Landed,0
FREEHOLD,1048.8364470665356,160000.0,209,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.487879,100.4960948,Landed,8
FREEHOLD,1458.491336561461,250000.0,8,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.3447309999999995,100.4708329,Landed,17
,1209.1124317533943,250250.0,220,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.50221,100.42962299999999,Landed,10
FREEHOLD,1946.865546470183,650000.0,7,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4548121,100.4400944,Landed,10
FREEHOLD,1603.7364245118451,285000.0,168,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4435154,100.4350903,Landed,0
FREEHOLD,1245.4889534371973,283000.0,17,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4893787000000005,100.45155179999999,Landed,10
FREEHOLD,1565.613435809849,275000.0,39,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4508565,100.3990705,Landed,0
FREEHOLD,1783.3340993703177,388000.0,112,SEBERANG_PERAI_UTARA,1,0,1,0,0,0,0,0,5.4749153,100.38751590000001,Landed,14
FREEHOLD,2162.461879678403,390000.0,84,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.437406,100.3905099,Landed,0
FREEHOLD,933.2711152589827,200000.0,83,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.289667,100.2554809,Landed,13
FREEHOLD,2405.367768071908,380000.0,7,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.5002592,100.4831175,Landed,8
FREEHOLD,1630.5233980107614,400000.0,7,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4189940000000005,100.37606109999999,Landed,0
FREEHOLD,2508.2536551901558,585000.0,9,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.3348801,100.4726762,Landed,6
FREEHOLD,861.9546479246785,130000.0,71,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.448632,100.399054,Landed,0
,882.1030536258684,176500.0,96,SEBERANG_PERAI_UTARA,1,1,1,1,0,0,0,1,5.505049,100.434636,Landed,10
FREEHOLD,1508.7198895310182,295000.0,306,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.445073000000001,100.426046,Landed,0
FREEHOLD,2517.996267440827,850000.0,6,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4040824999999995,100.3754491,Landed,9
FREEHOLD,1467.9601736022466,230000.0,32,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.448355,100.39561309999999,Landed,0
FREEHOLD,1971.881867718337,655000.0,10,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4292084,100.38558499999999,Landed,0
FREEHOLD,1303.0259157376574,270000.0,105,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,1,5.428979,100.388615,Landed,0
FREEHOLD,2261.383004626248,371500.0,30,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.4266030999999995,100.386989,Landed,0
FREEHOLD,879.9912000879991,80000.0,7,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.487879,100.4960948,Landed,8
FREEHOLD,2586.750788643533,533000.0,2,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.478818,100.50049399999999,Landed,8
FREEHOLD,897.0478969210418,495000.0,121,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.476376999999999,100.38646690000002,Landed,14
FREEHOLD,1495.8346757490679,325000.0,94,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.477052099999999,100.381373,Landed,14
FREEHOLD,2044.2812099372854,590000.0,11,SEBERANG_PERAI_UTARA,0,0,1,1,0,0,0,0,5.4520777,100.388042,Landed,0
FREEHOLD,2907.105642389979,1049000.0,6,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.428078,100.3938895,Landed,0
FREEHOLD,1355.8709210883123,300000.0,41,SEBERANG_PERAI_UTARA,1,0,1,1,0,0,0,0,5.472957,100.381113,Landed,14
FREEHOLD,2058.566208635685,400000.0,11,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.4085593,100.3973882,Landed,9
FREEHOLD,2145.0433158686515,413500.0,4,SEBERANG_PERAI_UTARA,0,0,1,0,0,0,0,0,5.450642,100.38320709999999,Landed,0
FREEHOLD,3147.9077580940743,1649000.0,24,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.365,100.2983333,Landed,16
,2744.8849584051563,1465000.0,38,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.3801578,100.3087923,Landed,7
FREEHOLD,1560.7928827844544,600000.0,3,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4343285,100.3107202,Landed,18
FREEHOLD,2924.3662639185027,1975000.0,1,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.3723622,100.2961229,Landed,7
,585.567483782077,102000.0,289,TIMUR_LAUT,1,1,1,1,0,0,0,0,5.3890628,100.28104590000001,Landed,7
,3190.621058098983,2150000.0,460,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.454686,100.31296280000001,Landed,4
FREEHOLD,818.0628272251308,250000.0,1,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4659642999999996,100.24227900000001,Landed,15
FREEHOLD,2886.723674834183,2106500.0,32,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4798124,100.2571865,Landed,15
FREEHOLD,2593.690134099617,866500.0,12,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.4218456,100.3360111,Landed,18
,2617.6387714849257,929000.0,16,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.343425700000001,100.282273,Landed,1
FREEHOLD,1343.0474298119734,730000.0,124,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.3675991,100.3040088,Landed,16
,2900.6246011641174,1500000.0,6,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.4084613,100.2773317,Landed,7
FREEHOLD,2368.4522164765326,1200000.0,62,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.3847192999999995,100.31594840000001,Landed,7
FREEHOLD,2298.6720509435427,1480000.0,93,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.4543539,100.2897079,Landed,4
FREEHOLD,1470.938458736674,1050000.0,25,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.4659554,100.27613769999999,Landed,15
FREEHOLD,1943.6872754305539,1255000.0,14,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.4481465,100.3034953,Landed,4
FREEHOLD,3113.4315403717724,1291358.0,10,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.447038,100.302949,Landed,4
FREEHOLD,3501.583162600112,1880000.0,121,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.3503644999999995,100.3115125,Landed,16
FREEHOLD,1122.0129389577216,470000.0,1,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.434671,100.3969559,Landed,0
FREEHOLD,699.671878015827,145000.0,30,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.375246,100.2971749,Landed,7
FREEHOLD,1614.6115890361416,625000.0,136,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.4718883,100.2523793,Landed,15
FREEHOLD,2524.3892818638406,960000.0,51,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.4704689,100.25181690000001,Landed,15
FREEHOLD,3705.042472438099,2050000.0,15,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.472210700000001,100.2768769,Landed,15
FREEHOLD,2228.136777530192,1619900.0,1,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.474361099999999,100.2513458,Landed,15
,1147.4908200734394,675000.0,53,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.4519839999999995,100.3041653,Landed,4
FREEHOLD,1193.416958070001,744000.0,119,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.3660879,100.2733113,Landed,16
FREEHOLD,2380.0854942891433,1765000.0,6,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.401305799999999,100.306229,Landed,7
FREEHOLD,1048.5992411293353,1730000.0,9,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.400926,100.306987,Landed,7
FREEHOLD,2274.7842876968566,1885000.0,3,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.413042,100.3037591,Landed,18
FREEHOLD,2423.556973785192,1200000.0,75,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.4613892,100.2854948,Landed,4
FREEHOLD,1872.1559705005493,954500.0,6,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.446478,100.303855,Landed,4
FREEHOLD,1400.9709054181735,860000.0,155,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.381099,100.30193100000001,Landed,7
FREEHOLD,1414.2671267749054,750000.0,143,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.3837426,100.3040897,Landed,7
FREEHOLD,1899.3846514108786,1460000.0,20,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.381099,100.30193100000001,Landed,7
FREEHOLD,1684.2638884033145,963500.0,286,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.3907002,100.29857750000001,Landed,7
FREEHOLD,4456.2962962962965,3760000.0,2,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.420578400000001,100.3137022,Landed,18
FREEHOLD,1687.336539272758,800000.0,134,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.407440599999999,100.2975451,Landed,7
FREEHOLD,1631.1833933447717,1350000.0,8,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.458489,100.289705,Landed,4
FREEHOLD,1323.9751156484288,1245000.0,6,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.46166,100.289265,Landed,4
FREEHOLD,2545.176889793841,2000000.0,9,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.418175499999999,100.3149275,Landed,18
FREEHOLD,3949.9670836076366,3000000.0,1,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4244118,100.31002459999999,Landed,18
FREEHOLD,1962.933276626372,1200000.0,1,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4308099,100.3095378,Landed,18
FREEHOLD,1584.0101376648809,1100000.0,33,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.458488,100.3019,Landed,4
FREEHOLD,2994.543276695799,2700000.0,1,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4303978,100.3077836,Landed,18
FREEHOLD,1419.561558273002,700000.0,3,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.380073400000001,100.27314890000001,Landed,7
FREEHOLD,1137.9671355091266,1000000.0,3,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.4582368,100.3013423,Landed,4
FREEHOLD,1333.3764323695311,1650000.0,3,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.457178,100.304549,Landed,4
FREEHOLD,1059.9306608458892,7832484.81,7,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.4611317,100.30441490000001,Landed,4
FREEHOLD,2479.2643346556074,2200000.0,5,TIMUR_LAUT,1,0,1,0,0,0,0,0,5.464032,100.29415300000001,Landed,4
FREEHOLD,1781.545974081726,1328000.0,13,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4581799,100.30307009999999,Landed,4
FREEHOLD,2016.7444294248462,925000.0,2,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4636979000000006,100.30546109999999,Landed,4
FREEHOLD,2480.9095150846124,2180000.0,19,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.4280421,100.3104017,Landed,18
FREEHOLD,1361.084809955363,805000.0,8,TIMUR_LAUT,0,0,1,1,0,0,0,0,5.4642021,100.2784642,Landed,4
FREEHOLD,3427.3042414355627,1680750.0,3,TIMUR_LAUT,1,0,1,0,0,0,0,1,5.462086599999999,100.29128270000001,Landed,4
FREEHOLD,1424.37391708096,1257764.9,6,TIMUR_LAUT,1,0,1,1,0,0,0,0,5.464419,100.287789,Landed,4
FREEHOLD,1733.981814337069,1804000.0,12,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4022808,100.3004228,Landed,7
FREEHOLD,4187.545246781268,2950000.0,1,TIMUR_LAUT,0,0,1,0,0,0,0,0,5.4233638,100.325005,Landed,18
